ID,Comment,Label
11031,"You heard the man:
2019, year of the twink",0
11032,Dat into do man!! Love your vids!!!!!,0
11033,Woah that intro was weird,0
11034,I LOOOOVE the new intro!!,0
11035,"HAAHAHAHAHA I CANT BELIEVE YOU SAID THAT 
""2019: the year of the twink""",0
11036,New year new intro,0
11037,"Just watched a man squeeze a nut sack, and breast milk came out.  Didn't expect to see that today, or ever.",0
11038,What an episode to kick off Season 15. Wow!,0
11039,Nice intro,0
11040,Sometimes Rhett reminds me of Ron Swanson. Like at 13:40 when he said the essence of spider,0
11041,"How about a...will it beard episode....take cotton candy Randy, and make beards for him out of various things and eat it off his face",1
11042,Finnally another will it,0
11043,Whos watching while drinking milk,0
11044,Love the new intro guys,0
11045,Looooove the new opening!!!!!,0
11046,Noice intro,0
11047,WHOA NEW INTRO I LIKE IT WOAH,0
11048,Been watching since season 2 and have seen every episode thus far. Gotta say this show has really lost its roots.,0
11049,"I love that everybody but Link got that twinkie joke
He just sat there
Enjoying his twink milk",0
11050,"Will it beer?
Have the crew team up with a home brewer, brew a base beer and infuse it with whatever. Skittles, wasabi, double whopper, Aunt Deborah's ashtray, broccoli, dried fish, wet wipes, garlic, licorice. Or a sour beer before and after taking miraculin (it's not a drug, look it up)",1
11051,Will it intro?,0
11052,"If when you milk something you get it's essence, does that mean the milked thing is disessenticed?",0
11053,"Not too sure about the intro....I'll get used to it, lol :)",0
11054,finally my morning is complete again ..welcome back boys we missed u,0
11055,"Lets make chickens happier buy slaughtering them, frying them and turning them into milk",0
11056,i feel a weird awkward feeling that you guys went with Popeyes chicken breast instead of the favorite KFC,0
11057,The year of the Twink!...pause...,0
11058,bet they wont pin this comment :/,0
11059,Glad to be back :),0
11060,This reminds of what I would do to my family when I was a toddler. I would put Cheetos in Dr Pepper and make them drink it,0
11061,I actually kinda like the new intro.,0
11062,Link looks like an English teacher,0
11063,With the wood you basically started making a medicinal tea.,0
11064,2019.. the year of the twink,0
11065,do will it burger,1
11066,any and all references to south carolina are loved and the nod to myrtle beach is included,0
11067,I was waiting for them to say it aint easy being cheesy XD,0
11068,"Welcome back boys! I love the new intro, new mugs and video. So pumped for season 15",0
11069,"Haven't watched the video, but no, no it won't",0
11070,Do a will it cheese,1
11071,You should do will it hot chocolate.,1
11072,I like to drink milk there is goat milk too,0
11073,badintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadintrobadint,0
11074,4:10 links going super saiyan,0
11075,"Link: ""It does not taste watered down one twink""
Rhett: 2019 year of the twink! 
I don't think they think before they talk",0
11076,Nice intro,0
11077,Surprised they didnt do any animal parts that people don't eat normally,0
11078,"C'mon lads, you missed a perfectly good joke about putting your wood in cider... :P",0
11079,"Wired new intro! P.S the poll in the I icon is ""did you click it"" LOL guys! No of course not! I obviously didn't click!",0
11080,New intro,0
11081,"Missed opportunity to have said ""looks like Cider probably tastes like CEDAR""",0
11082,I'm loving this intro,0
11083,Popeyes wasnt the best meal choice to eat during the video,0
11084,"Kinda miss the last intro, but this one will probably grow on me in time.",0
11085,"Wow, their hair looks great today... The things I notice :/",0
11086,Love the intro,0
11087,Oh god new theme song.. again..,0
11088,This episode is making me sick to my stomach,0
11089,"milk the corpses of living beings that have blood
""why is it pink???""",0
11090,"2:36
Thats what she said",0
11091,yall coming to st louis on my birthday but i wont be able to go because the play im in performs on that friday,0
11092,Shes already gushing ~Link Neal.2019,0
11093,Unless they come from breasts none of them milk,0
11094,THEY SHOULD HAV DONE CEREAL,0
11095,"For the wood milk, they should have used the cambium layer of pine, which is edible, finely ground and thrown in some sugar maple for flavor",0
11096,Ahhh new intro love it,0
11097,You just cant unsee that pile of spidery barfy limb filled pile.... gaaaaarross!,0
11098,They should do military mre madness or TV dinner madness this year,0
11099,Love that intro,0
11100,Love the new intro. TBH I was not a big fan on the Season 14 version.,0
11101,I havent watched any of this video yet but there better be skittle milk in here any other fans remember skittle milk from will it cereal. I have watched the video now and why is there not skittle milk,0
11102,love love love the new intro! cant wait for more content throughout the new season,0
11103,Idk why people say the show got worse I regularly go back to watch older episodes and never see a dip in quality,0
11104,Like the intro,0
11105,"Minecraft potions 
Good mythical morning ",0
11106,If Muffet would sell milk too.,0
11107,i think the word they were looking for is nourished....not eatdrated,0
11108,Year of the Twink ROTFLMFAO!!!!,0
11109,Love the new introduction,0
11110,Twinkish,0
11111,There needs to be more will its,1
11112,So many great one liners in this episode...,0
11113,"Rhett: Its the year of the twink
All the gay crew members: jajajajajajajajaj
Rhett: .....what",0
11114,I have a pencil protecter protecter protecter,0
11115,"wow, how about that opening though?? awesome",0
11116,I miss the old intros so much haha I dont want to wake up and listen to this new one. I guess Ill just skip it lol,0
11117,NOICE! Season 15! Cant believe Ive watched since the 7th season! Its been so long I didnt even know!,0
11118,"I remember in ""Will It Cereal?"" They tried skittles, they said no to it being a cereal but they said it should be milk.",0
11119,Did people in the movie Wall-E drink liquid based foods?,0
11120,"I don't like the new intro, but as always, the content is amazing.",0
11121,I love ur show but I don't like the new song in the beginning,0
11122,"New intro is bad, the last one had way more effort put into it",0
11123,I believe the word Rhett was looking fore was Nourished,0
11124,2019 BrInG iT,0
11125,Do will it chicken nugget,1
11126,They took it serious after will it cereal,0
11127,12:56 Link didn't fully try the spider juice! We want you to try it again we don't fully understand whether spider juice is a good juice!,0
11128,YEAR OF THE TWINK!,0
11129,Quenched is the word he was thinking of I think,0
11130,"do will it tea please , it could be special",1
11131,I for one am glad it's the year of the twink,0
11132,OOOOOOOOh i love the new intro its AWESOME!!!!!!!,0
11133,Rrett and Link do dumb and stupid thing so we don't have to.,0
11134,Spider milk is the most disgusting thing I have ever seen. I am so disturbed.,0
11135,This intro is god awful,0
11136,cinnamon milk sounds good,0
11137,Holy crap I LOVE the intro!,0
11138,"Hears Columbus Ohio
Dang it Im broke",0
11139,Listen to 8:49 without context,0
11140,I still haven't decided if I can watch them drink the spider milk or not...,0
11141,Cooplllll,0
11142,new intro trash,0
11143,ooooooooooooo good intro,0
11144,What happened to Skittles milk?!?,0
11145,The new intro is killing it,0
11146,Vic Berger needs to an edit of this one,0
11147,COLUMBUS OHIO IS WHERE I LIVE YES YES,0
11148,"That is a very interesting intro, but very nice and futuristic",0
11149,"Please, please, PLEASE make a mug that says ""Milk hard!"" on it. Or a shirt. I will buy both lol.",0
11150,Who else hates the new intro,0
11151,Go to 4:08 and then fast forward ten seconds,0
11152,But will milk milk?,0
11153,"You should do ""Will it Jelly?"" Serving it on toast, with the last item being century egg.",1
11154,Skittle milk???????,0
11155,"Ewwww, new intro",0
11156," Does a cockroach have nipples?
-Rhett McLaughlin 2019",0
11157,This is the liquid in wall-e anyone remember???,0
11158,"Chicken milk stink bomb, I'm forever unclean!",0
11159,"Man, I liked the other intro sequence better",0
11160,Whoa new intro,0
11161,does rhett understand what a twink is.... year of the twink LOL,0
11162,Will it crepe??,1
11163,I just got my tonsils removed and I have to take a spider milk tasting antibiotic !,0
11164,"Me: okay, I just gotta get my music, then I'll be working on this really important essay. no distractions.
Me: sees this
oOO I FORGOT GMM COMES BACK TODAY",0
11165,"Yo, what the... is that new intro permanent, or just a one-off sort of thing? You can't just change things on me, GMM. Change is bad!",0
11166,The word is satiated,0
11167,"Milkeeto's, the ultimate form of cheetos for people with no teeth.",0
11168,Can't wait to see Link gag compilations this year.,0
11169,I have a new level of fondness for Link now that he called milk the same thing that I've always called it - cow teat juice.,0
11170,"9:25 Looks like cider, tastes like cedar",0
11171,didnt they already do something similiar?   drinking different milks from fake utters?,0
11172,Woodter?,0
11173,Soo happy you guys are back! <3,0
11174,YES! I've been suggesting this for two years now,0
11175,Finnaly! A youtuber in Missouri!  I realy hope that my mom will help me buy tickets to go!!! I am so excited!!,0
11176,"9:00
HEY I LIVE THERE!! IT'S ALWAYS CRAZY TO ME WHEN YOUTUBERS SAY SOUTH CAROLINA OR MYRTLE BEACH BECAUSE NO FAMOUS YOUTUBERS I WATCH LIVE IN SC BUT RHETT AND LINK ARE FROM NC",0
11177,"OH MY GOD GUYS HAPPY NEW YEAR!
Anyone else class of 2k19?",0
11178,Skittles milk,0
11179,"Wood Milk: ""looks like Cider, tastes like Cedar""",0
11180,what. that intro. its fabulous,0
11181,"Where is skittles milk? (If you know, you know)",0
11182,Will it syrup you have to do that,1
11183,NEW INTRO WOAHHHH,0
11184,Early?,0
11185,8:07 I think Rett is trying to say is nutrients/ sustenance and etc,0
11186,The theme song is so chill!,0
11187,yaaaaaas that new intro is lit,0
11188,Love the new intro guys!,0
11189,this came out on my BDAY!!!!!!!!,0
11190,"MILKING AINT EASY, BUT WITH CHEETOS IT IS CHEESY!!! ITS APPARENTLY CORNY TOO ACCORDING TO LINK!!!! JUST LIKE THIS COMMENT!!!!!",0
11191,8:05 *satiated*?,0
11192,Lovin the new intro!!!,0
11193,That spider mush... Oh god...,0
11194,"9:25 "" looks like cider probably tastes like cedar"" #missedJoke",0
11195,You guys change the intro song,0
11196,THE NEW INTRO YESSSSSSS WORK,0
11197,"If a Twinkie milks, a cinnamon roll dang sure will, imma try in it",0
11198,Is that cup metal,0
11199,WAIT!! Before you watch this video it will not milk.,0
11200,Why didn't they say the wood milk looks like cider but tastes like cedar?,0
11201,"Ive had Cheeto milk and lemme tell you to steer clear from it, its gag worthy",0
11202,"SHOUTS OUT TO MYRTLE BEACH.
I'm an hour away, and it's always dope to see someone plug the city.",0
11203,Spider Nipple would team up with Ant Man,0
11204,"Careful with that wood milk... if fermentation starts it could have methanol in it, pretty toxic and makes you blind.",0
11205,NICE NEW INTRO,0
11206,I was really hoping Links sweater was new merch... darn thats a nice sweater,0
11207,Intro is cool but the music is pretty eh,0
11208,Cool new intro! You guys should do more Will it food episodes!,1
11209,LOVE THE NEW INTRO,0
11210,"When link gags= normal
When Rhett gags= ok this just got serious",0
11211,I cant hum along to this new intro. I am thoroughly frustrated.,0
11212,OH MY GOD! THAT NEW INTRO IS BOMB GUYS!! NOICE JOB C:,0
11213,"7:55
Fed.
Rhett, the solid food equivalent of hydrated is fed.",0
11214,Yes,0
11215,I love that new intro y'all,0
11216,The word for eat-drating is called being fed,0
11217,"Year of the twink, you're damn right it is!",0
11218,I like the new intro! What a great video,0
11219,mIlK hARd,0
11220,It would be awesome if you guys would come to peoria IL,1
11221,like or dislike the new intro????,0
11222,Why,0
11223,Wood milk becoming wood colored instead of just being water when it comes out is the first thing on this show Ive seen that seems objectively against what it should be in reality. (Ive seen all the episodes),0
11224,Ya season 15,0
11225,I was gonna say omg the new season started where's monday's episode did I miss it.... Realizing this is monday's episode I'm just tuesday cause I'm on the other side of the planet lol,0
11226,Nut milk sac,0
11227,"Is it just me, or does Rhett not look like he's doing well?",0
11228,Does it occur to anyone else that this is actually just tea,0
11229,Rhett's hair looks particularly divine today.,0
11230,"you guys should do next will it cheese  next, with all  that milk leftovers that could work",1
11231,No way new video!!!,0
11232,Eatrated.... aka Nourished,0
11233,So many innuendos,0
11234,Will it tea. I'm not sure if that's possible but I would enjoy watching a will it tea video,1
11235,Game idea: match a person to what car they drive. Got the idea from people always being surprised that im such a small girl and drive a big subaru lol,0
11236,Can you milk a Cheeto?,0
11237,I don't want to sound like a hater but is it only me who thinks the intro just keeps getting worse every season?,0
11238,I love the new intro,0
11239,That Twinkies last forever legend is a MYTH!!!! Twinkies ABSOLUTELY POSITIVELY DO EXPIRE!!!!,0
11240,Anybody else still waiting for Will It Penis,1
11241,yay it's my birthday today! It's like a present seeing you guys!,0
11242,"Since the wood one looked like Cider, they should have used cedar wood and called it Cedar Cider.",0
11243,"Reminds me of the TV Fun House ""Ambiguously Gay Duo"" skits. Drinking Wood? Year of the Twink? Milking with my butt cheeks?",0
11244,New intro is dope,0
11245,"New intro...
I love it",0
11246,"Yup, I puked once they showed what was in the spider milk bag",0
11247,Also 12:01 they made the spider cyder from Undertale in real life!,0
11248,"But in all the many ways I have experienced wood over the years, I have never seen it milked -Rhett with an obvious smirk on his face haha",0
11249,come to brazil caraio,1
11250,Love the new intro!,0
11251,Tulsa! Yee cheese lady,0
11252,Im sorry but the new intros shit,0
11253,"missed an opportunity to say ""looks like cider, tastes like cedar""",0
11254,Love the new intro guys!,0
11255,THEY'RE BACKKKK,0
11256,the new intro legit made me scared that it was an ad,0
11257,Now she's gushing,0
11258,Wood milk turn you into Groot,0
11259,i do NOT like the new intro come on guys LETS GO RETRO!,1
11260,This is not milk. Just water and whatever food... So the whole episode is a lie.,0
11261,So they just made various teas?,0
11262,YASS A WILL IT VID,0
11263,you should do a will it soda,1
11264,Literally feel  like I've seen this before,0
11265,THE YEAR OF THE TWINK - Rhett 2019,0
11266,They should make a restaurant with all the good food theyve discovered,0
11267,So excited for what u have planned for S 15,0
11268,I havent watched gmm in the new year so when the new intro came out i was singing to the old one and wondering why this one was slow,0
11269,"Rhett, its called nurturing",0
11270,"Im a simple man. I see Will it In the title, I click",0
11271,HO........LY..........CRAP...... I LOVE THE NEW INTRO!!!!!!!,0
11272,"Finally, a different intro than the sinful previous one!",0
11273,the year of the twink rhett needs to think first xD,0
11274,Year of the twink bb,0
11275,OMG I LOVE YALLS NEW INTRO!!!!,0
11276,that intro just went back into 2012,0
11277,"S.K.I.T.T.L.E.S. M.I.L.K.
p l e a s e",1
11278,"Or u can say ur getting hydrated from nutrition,I guess?",0
11279,twinky milk is the most american thing stg,0
11280,I miss the shows from three mugs ago! Those were the times!,0
11281,"You guys should make it to Minneapolis,",1
11282,i LOVE the new intro!!! reminds me of the old school one with a fun spin,0
11283,That's a lie. Twinkies do not last forever,0
11284,"4:28 Squeezing a nut sack is not easy- Rhett, On the first show of 2019",0
11285,Yall gonna get shot in saint louis,0
11286,Twinkie de leche lol,0
11287,I can't believe how much you've grown I just thought about how long I've been watching u for and realised uve been watching since before episode 200. Crazy,0
11288,The views have dropped a lot.,0
11289,Welcome back guys!!! Its been too long <3,0
11290,juice not milk would have been a better description,0
11291,The year of the twink sounds good to me,0
11292,Squeezing a nut sack ain't easy.,0
11293,Not fond on the new intro guys. Loved the vid tho!,0
11294,Finally off work!!! Time to watch!!!,0
11295,You can tell the age difference when Rhett says year of the twinks and looks confused by the outburst laughter.,0
11296,Satiated,0
11297,oh god i hate the intro,0
11298,"From 9:12 to 9:21 I think that's Rhett trying to get link to say, ""yes I wood""",0
11299,Darn I thought they were going to drink milk from other animals.,0
11300,"thank u rhett and link, very cool",0
11301,"Try ""Will it Milk? With all kinds of meats! :)",1
11302,Nice new intro. Liked the previous theme better but it still looks good.,0
11303,"Not a big fan of the new intro, but that's just my opinion :P",0
11304,GMM #1455,0
11305,"""Like eating without any of the work"" is basically me with the feeding tube  and blending my food so I can try getting it down~ 
I can eat and sleep at the same time ",0
11306,Show me the nipple on an almond.... If it doesnt come from a mammal its NOT milk.  Its almond juice.,0
11307,Will it Beer?,1
11308,"11:34 when no one laughs at links joke
Poor guy",0
11309,Sick intro,0
11310,woah new intro do NOT approve,0
11311,The word you were looking for is SATED.,0
11312,y'all really need to come to kentucky,1
11313,LOVING THE NEW LOOK + INTRO!,0
11314,ewwwwwwww,0
11315,"8:50 ""She's already gushin'!""",0
11316,8:05 it's called fed,0
11317,"Not gonna lie, the new intro made me feel like I was in an alternate universe",0
11318,"666,838 views,WTH",0
11319,New intro,0
11320,Love the new intro,0
11321,And can you do will it salad or will it juice or will it sandwich you might have done will it sandwich if you didn't do it,1
11322,"New intro! My favorite is still the piano one, but I dont hate this.",0
11323,cool shirt,0
11324,Change the theme song you ruined it change it back to the original that is just cruel change it back if you don't I will get so mad,0
11325,Saturated,0
11326,I live in Columbus and I am freaking out!!!!!,0
11327,I actually gagged while watching the last part,0
11328,for the breast milk its called being frydrated,0
11329,Can the cow milk?,0
11330,Remember the guy how are a jellyfish,0
11331,SKITTLE MILK,0
11332,I havent watched them in so long oh my god this is so nostalgic Im stanning again its official,0
11333,I was enjoying eating cookies but yeah not anymore 12:15,0
11334,I totally almost vomited on that last one.,0
11335,rip the intro song,0
11336,Year of the twink LOL,0
11337,Not a fan of the new intro.,0
11338,"People in 1980: There will be flying cars in the future
Rhett & Link in 2019: We have created Spider Milk",0
11339,I HAVEN'T SEEN YOU GUYS SINCE 2018!!!!,0
11340,"Last year was twentygayteen, this year is the year of the twink",0
11341,i think its will it tea,0
11342,Wood you like a log?,0
11343,Who else appreciates how awesome the new intro is,0
11344,Woah new intro.,0
11345,"Cheesy Corny Greasy
..........mmmmm I wonder why???",0
11346,"Been here since the very first intro (Bread and Coffee intro)
What is this, the 5th intro or 6th?",0
11347,Dat new intro,0
11348,"This seems more like will it water, or will it coffee (if it was heated), because they're just filtering water through it so it picks up the flavor. Milk is different, because it has a protien, is thick, and is a colloid. Soy, almond, etc. milk is still milk because it is thicker than water/coffee, and some protien has been added to imitate dairy (lactose), that makes it a colloid.",0
11349,Will it helmet?,1
11350,The word they're looking for is Hydr-EAT-ed,0
11351,milkin aint eazy when you're tryin to get squeezy,0
11352,NOURISHED,0
11353,WHERE IS THE SKITTLE MILK????!!!!,1
11354,Haven't watched yet. Hoping Skittle milk makes a return,1
11355,"omg welcome back 
omg new intro
omg rhett is gaging 
everything is new !",0
11356,"""Its hard to squeeze a nutsack""
-Rhett, 2019",0
11357,TreeTea,0
11358,WILL IT PANTSSSsSsSsSsSSs!!!!!!!!!!!,1
11359,its crazy i just watched will it cereal and they were talking about the skittle milk and that they would do a will it milk and it actually happened,0
11360,16x9 aspect ratio!!,0
11361,love the intro!,0
11362,this made me nauseous watching.. I had to skip forward for some of it.. mainly the spider milk.. bleghhh.. haha,0
11363,Yeah came reaaaal close to throwing up my supper watching that last one.,0
11364,Cheeto.,0
11365,The spider milk made me gag just by watching them drink it,0
11366,Alguien de Argentina que le guste GMM? Me siento el unico fan.. jajaja,0
11367,"I miss the old, old, old theme that played at the beginning.",0
11368,Why arent this a television show?,0
11369,where is the skittle milk?,0
11370,Saturated,0
11371,"I'm so disappointed....I thought they were going to say ""twink it and sink it""",0
11372,"1:14 Milk Mode??
I' d rather go Mo Milka
I GOT MIIIIIIIIIIIIIIIILK POOOUUUURING
IN A YOUNG NIGA CUUUUUUUUUUP
FLEXIN  CEREALS 
LIKE MY NIGA CAPN CRUUUUUNCH",0
11373,,0
11374,What do they do at their concerts?,0
11375,It seems Rhett has had a hard time before filming this video? :D,0
11376,Keith from The Try Guys needs to try the fried chicken milk!,0
11377,wow... season 15 already.. mah bois are all grown up,0
11378,tinkee!,0
11379,Glad you are both back!,0
11380,Cool Im in Missouri rn I might be able to get tickets,0
11381,I haven't watched the video yet but I hope they have skittle milk,0
11382,Omg the intro is so cool,0
11383,Angry granpa did it better,0
11384,i feel sick just thinking about cheeto milk... and i really like cheetos,0
11385,I wonder if they have ever gone back and had some of the good things from 'will it' on their own time or behind the scenes.,0
11386,Food like that wouldn't be able to be astronaut food because its waaaaaaaaaaaaaaaaay too heavy...,0
11387,When You eat its well-nourished? That's what Rhett this thinking of?,0
11388,373572917372191937373:54,0
11389,Will it rice crispie treats? Rhett and link from the phillipines,1
11390,Not gonna lie I really dont like the introduction animation at all,0
11391,I like how each season gets a little more and more sexually suggestive.   By Season 20 they'll finally be swearing and getting drunk!,0
11392,"Man, I really thought they would bring back Skittles Milk from whe  they did will it cereal but this times its just skittles plus water but its concentrated",0
11393,Thanks for milking spiders. I want to die.,0
11394,So Um I live in Columbus Ohio so I know where Im going to in April,0
11395,Really wish you'd done this with the drag queen milk,0
11396,WOW! That is a great new intro!,0
11397,Teink-l-liciciose,0
11398,"I've seen them eat a lot of repulsive things on this show, but that spider milk was the first time i gagged just from watching",0
11399,What if Rhett and Link live to be 1000 because all the messed up stuff they eat turns out to be really good for them.,0
11400,Are you kidding me three years ago I was thinking about cheeto milk,0
11401,i'm not shure about new intro,0
11402,The word Rhett is looking for is nourished.,0
11403,Add cider to the wood milk. :),0
11404,28 twinkies? More like 28 stab wounds,0
11405,that intro is a no go,0
11406,"You heard it here first, folks- its the year of the twink",0
11407,"2019. The year of the Twink'   
facepalm",0
11408,Make cheese outta these milks,0
11409,o h m y f u c k i n g g o d t h e y d r a n k s p i d e r m i l k,0
11410,Hate that intro,0
11411,I like the new intro,0
11412,4:20 I though that the cheetos milk got on his shirt ..,0
11413,hahahahahaha ... squeezing a nut sack is not easy.    RHET 19',0
11414,Daaaaang that introoooooooooo,0
11415,Love the new intro,0
11416,twinkiesque,0
11417,I think the word you were thinking of was satiated but I may be wrong.,0
11418,"Great start to Season 15 guys! Also, I absolutely love the new intro :D",0
11419,WOOOOO S15,0
11420,DOnt forget y'all squeezing a nut sack aint easy,0
11421,LOVE THE INTRO 0:05,0
11422,Can you do a pt 2please,1
11423,"Nut milk. 
Where is GMM Golden edition with the golden mythical chicken with dragon wings?",1
11424,Whos here before 12 hours,0
11425,"spider milk?  that could be a real cool name for a metal band!!  glad to have
you guys back.  we missed you!!  you could have tried to milk mac & cheese
and ramen noodles too.",1
11426,Milk hard was Rhett's nickname in high school,0
11427,FIFTAIN,0
11428,Dink and twink,0
11429,11:53 exotic lair has left the chat,0
11430,I think the word Rhett was looking for is nourishment.,0
11431,I'm still hoping for will it hotdog where they put things through the grinder and into a sleeve to see if something will,0
11432,Will it instrument,1
11433,leaving things in spider milk for a month,0
11434,"""Squeezin a nut sack ain't easy"" - Rhett 2019
",0
11435,Fooddrated,0
11436,"""Year of the twink.""
Already starting off strong.",0
11437,I like the new intro,0
11438,I love the new intro!!! I can't get over it,0
11439,"Gonna take a bit to get used to the new intro, especially the music, lol. I'm sure I'll get used to it. Nice to see y'all back. Hope your holidays were spectacularly mythical!!!",0
11440,This is more will it tea,0
11441,"Season 15? 
Wasn't this show called ""Good Morning Chia Lincoln"" like 2 days ago?",0
11442,Satiated is the word Rhett wanted,0
11443,Spooder milk doe,0
11444,Who is down here to complain about the new intro,0
11445,"Idk why they keep getting surprised that it tastes just like whatever they put in it...of course its going to taste the same! they only added water to it and water doesn't add any diff flavor to it
edit: I feel like this is one of the most boring will its they've ever done. all they did was soak a few things in water for a lil while and call it milk.",0
11446,Nourished is to food as hydrated is to drink. Also fed and satiated.,0
11447,OwO dat intro,0
11448,Welcome back GMM!,0
11449,"Rhett and link should do a will it 2.0!! Like, re doing the first few will its. Revamping the taco will it! I know they can do wayyyyy better than pine needles!! Come on people, someone hopefully agrees with me!",0
11450,"WILL IT TEA. Thought of this while drinking tea and watching this XD.  
Loving the new intro ;)
 
12:50-12:56 Rhett: makes a joke. 
no one laughs 
Rhett: face of betrayal",0
11451,Name for the wood milk should be wood stock,0
11452,Shes already gushin Link- 2019,0
11453,Y A Y,0
11454,I hate that this had to become real why must you ruin milk,0
11455,I didn't think the intro song could be ruined more. Joke's on me.,0
11456,Wood Milk is more like a tea,0
11457,New intro took me off guard-,0
11458,I bet the wood milk would be nice blended into Scotch or cognac,0
11459,Omg why cant u just go back WAYYYYY back when I first started watching and do the old intro but like put a tinnnyyy twist to it?,0
11460,Still can't get over the new intro.,0
11461,I was right on the edge of gagging the entire time.,0
11462,I love your new intro,0
11463,Loving the new intro!!!,0
11464,Lol year of the Twinkie,0
11465,Tokyo says link,0
11466,"Y'all got a new intro? ;-;
Ahh",0
11467,isn't wood milk what happens when you age booze in a barrel?  You know... like whiskey?,0
11468,WHOOA INTRO,0
11469,satiated is the word for hydrated that's not water,0
11470,Let's get GMM 15million subs at season 15 guys.... :))))))),0
11471,Loving the new intro! It sounds so cute & the graphics are awesome! Missed you guys now my 2019 is going to be great with this new season  btw I just have to know where link gets his t-shirts I wanna buy them lol,0
11472,"I absolutely LOVE the new intro, that is so cool.",0
11473,Have they done will it cake yet?,1
11474,do will it water. I love drinking water.,1
11475,"Im kinda feeling the new intro, but now I miss the old one from like Season 4",0
11476,"Almond? 
No",0
11477,the first gag of 2019..... and vomit,0
11478,!!SPIDER FLESH!!,0
11479,Ive seen a lot of disgusting stuff on this channel but the first time Ive actually gagged is when Rhett poured out the spiders. That was definitely something I never need to see again.,0
11480,Make sure you go to White Castle in Columbia Missouri not far from st Lois,1
11481,Love the new intro guys!,0
11482,Guys the word for food-drating is nourishment,0
11483,If you going to milk.....milk hard,0
11484,"New Year, new season, new intro and a new will it lol I'm happy you guys are back, even though it has only been a week",0
11485,2019...the year of the twink!,0
11486,Wood milk tastes like wood! -Rhett McLaughlin 2019,0
11487,Milking 2019!,0
11488,"Year of the twink ""squeezing a nut sack isn't easy"" ""i'm not going to make any breast squeezing jokes""",0
11489,8:37 Rhett and link try wood????  This is a muskee event!,0
11490,This ep is so full of innuendos,0
11491,"Spider-milk
Spider-milk
Gives me nightmares every day",0
11492,you guys are cool,0
11493,I don't really like the new visuals but the new arrangement of the theme is very nice!,0
11494,THE THEME SONG,0
11495,Will is mash potato or will it rice crispy,1
11496,"Forget Captain America, we have Spider Flesh.",0
11497,I honestly want to know Where u milk a Cheeto from ...,0
11498,"Good mythical morning, or night if its not morning for you. Have a nice day.
Subscribe to good mythical morning",0
11499,Yes more will it I love them so darn much.,0
11500,I miss the old intro where he had the chicken flying....,0
11501,will Oreos milk,0
11502,"Love you guys...... I've been watching/following you for years now....
Congratulations on your 15th season.......",0
11503,4:44 my sense of humor :D,0
11504,"I think if it doesn't have an opaque color, then it should be referred to as a tea!",0
11505,The eat word is satiated,0
11506,"How often do you guys change your intro, geez",0
11507,Columbus Ohio? My boy Tyler are you going?,0
11508,Omg pls do more will it milk.,1
11509,New year new intro.,0
11510,"Hey Rhett how about the word ""Nourished"" I think that's what you were looking for....",0
11511,"So...if you then put the ""milk"" in the purifier does it just taste like water again?",0
11512,Nice intro guys,0
11513,THAT INTRO THO,0
11514,Eat a meal of nothing but pig products for year of the pig,1
11515,I really need to find out what happens when wood milk is put on a fire,0
11516,Anyone remember when Link said he had never eaten a Twinkie? Well now hes drunken a Twinkie!!,0
11517,Twink it and sink it,0
11518,I love how the show changes and improves each season! Life is better with GMM,0
11519,All the times I experienced wood lol,0
11520,The spider milk is the first Will It thing they've ever done that made me feel genuinely queasy.,0
11521,Love the new Intro!,0
11522,"""Year of the twink""
And the mythical beast gays cheered",0
11523,I want a part 2,0
11524,The Essence of Spider sounds like some dark magic potion.,0
11525,Its called nourished,0
11526,OMG,0
11527,Love the new intro!,0
11528,new season! new year! new intro!,0
11529,"1:26 ......
nut milk",0
11530,Rhett and Link when you guys say yes and no I think you should say yo or yo-yo maybe nes or something,0
11531,Why do i somehow know how essence of spider smell and taste like.. and gagging together throughout the tought.. why though?,0
11532,I actually love eating hot Cheetos with plain yogurt...it actually tastes great..I KNOW IM WEIRD,0
11533,4:29 quagmire has joined the chat,0
11534,"WE MADE IT BOYS
SEASON 15",0
11535,7:57 Fed...?,0
11536,I love your guys new intro!,0
11537,2019...year of the Twink,0
11538,YALL ARE COMING TO STL YAAAAASSS!!!!!,0
11539,Nice new intro!,0
11540,This shows intro and show was way better back in like 2015,0
11541,"Yeah, i'm milkeetos intolerance from now on",0
11542,The new intro is kinda swanky and I'm here for it,0
11543,Ohh the fancy new intro!,0
11544,ooof y'all. I really don't like the new mug. that thing is ugly af. the last one was so much better,0
11545,I dont like the fact that most of them are orange,0
11546,Why do I eat during these videos...,0
11547,I'm so upset that I can't go to the concert in London. I can't afford it,0
11548,GMM returns the same day my order of Mythical Number 9 arrived. Sweet.,0
11549,"Hey guys I think they should do a chocolate taste test where they try and guess the chocolate brands and see which is the best ( hershey's, dove, ghirardelli, etc ). PLEASE LIKE SO THEY CAN SEE!!!",1
11550,I couldnt stomach this video for some reason ..,0
